Rank	Ligand	SMILES	Binding Affinity (kcal/mol)	CNNscore	CNNaffinity
9220	Z19342929	CCN(C(=O)CSC1=NC=2C=CC=CC2N1C=3C=CC(C)=CC3)C4CCS(=O)(=O)C4	-4.06	0.515035	6.992746
9221	Z3346117313	CC=1C=CC=C2C1CCN(CC3=CSC(=N3)C4CC4)C2C(=O)O	-4.06	0.546091	7.196985
9222	Z1832713030	COC=1C=CC(C(=O)NC(C)C2=NC(=NO2)C3CCCCC3)=C(C1)OC(C)C	-4.06	0.820271	7.266606
9223	Z2241996117	CN(C(=O)CC1CSCCN1)C(C=2C=CC(F)=CC2)C=3N=CC=CN3	-4.05	0.560310	7.390590
9224	Z1486372185	CC(=O)NC1CC2=CC=CC=C2N(C1)S(=O)(=O)C3=CSC(=C3)C(=O)O	-4.04	0.678629	7.082259
9225	Z1929655952	N#CC=1C=CC(=CC1)CN(C2CC2)C3CCN(C3=O)C4CCOCC4	-4.04	0.534590	6.796527
9226	Z1641049500	CC=1C=NC=C(C(=O)N2CCOC(C2)C=3C=CC=CC3C(F)(F)F)C1O	-4.04	0.350062	6.727420
9227	Z1647692661	CC=1C=CC(=CN1)C2CCN(CC2)C(=O)C=3C=C(C4CC4)N(C)N3	-4.04	0.721185	7.345914
9228	Z1079356290	COC=1C=CC(=CC1)C2(CCCC2)NC(=O)C3CC(=O)NC=4C=CC=CC43	-4.03	0.652994	7.106311
9229	Z1609705803	CC1=NOC(C)=C1C(=O)N2CC(CC(C2)C=3C=CC=CC3)C(=O)O	-4.03	0.716695	7.317759
9230	Z3053971483	O=C(C1=CC=C2C=CN=CC2=C1)N3CC4(CCOCC4)CCC3CO	-4.03	0.641132	7.234282
9231	Z1389723189	CN1CCC(CNC(=O)C=2C=C(C3=CC=CS3)N(N2)C=4C=CC=CC4)C1	-4.03	0.621232	6.737523
9232	Z1703568182	CC=1C=C(F)C=CC1C2C(=O)NCCN2CC3=CN=CS3	-4.02	0.599198	7.307787
9233	Z1517825116	CC1CCCCN1S(=O)(=O)N2CCC(C2)C3CCN(C)CC3	-4.02	0.423813	6.879969
9234	Z3053972470	CC1=NC(C)=C(CC(=O)N2CC3(CCOCC3)CCC2CO)S1	-4.02	0.602220	6.871875
9235	Z1724512484	CC1=C(SC=2C=CC=CC12)C(=O)N3CCN(CC3)C(=O)CC=4C=COC4	-4.02	0.347438	7.213925
9236	Z167660760	CC(C)(C)OC(=O)NCC=1C=CC(=CC1)C(=O)N2CCC3=C(C2)SC=4N=CN=C(N)C43	-4.02	0.618239	7.308569
9237	Z1983343728	CN1C(=NC=2C(F)=CC=CC21)N3CCCC3C=4C=CC=NC4	-4.01	0.496041	6.988351
9238	Z2016859577	COC=1C=CC(=CC1C)C2CCCN2C(=O)C3=CC=CC(=O)N3	-4.01	0.787009	7.437995
9239	Z1082433880	CN1CCN(CC1)C=2C=C(C=CN2)C(=O)N3CCN(CC3)C=4C=CC(Cl)=CC4	-4.00	0.288479	6.779913
9240	Z2054562295	N#CCCN1C=C(CN2C[C@H](F)C[C@H]2C(N)=O)C(=N1)C=3C=CC=CC3	-4.00	0.816075	7.025019
9241	Z3071627713	CCOC(=O)C1=C(NC(C)=O)C=2C(F)=CC=CC2N1C	-3.99	0.605761	6.569388
9242	Z1695460155	CC(C)N1N=CC=2CCCC(NC(=O)NC3(CC3)C4CC4)C21	-3.98	0.726081	7.369209
9243	Z226326880	O=C(C=1C=CC(F)=C(F)C1)N(CC=2C=CC=CC2)CC3=NC=4C=CC=CC4C(=O)N3	-3.98	0.699398	7.443720
9244	Z3063106051	COCC(=O)N[C@@H]1CN(C[C@H]1C2=CC=NN2C)C(=O)C3=CC=C4CCCC4=C3	-3.98	0.750241	7.285630
9245	Z3343963914	CN(C)C(=O)C(C=1C=CC=CC1)N2C=C(N=N2)C=3C=NN(C)C3	-3.98	0.452070	6.989187
9246	Z2106192659	COC=1C=CC=CC1C2CCC(C)CN2C(=O)NC=3C=CC(F)=C(C3)C(N)=O	-3.97	0.823005	7.347609
9247	Z3063101140	COCC(=O)N[C@@H]1CN(C[C@H]1C2=CC=NN2C)C(=O)C(C)(C)CC(F)F	-3.96	0.636995	7.518758
9248	Z1670492448	CC1CC(C=2C=CC=NC2)N(C1)C(=O)NC=3C=CC=NC3N4C=NC=N4	-3.95	0.387312	6.827286
9249	Z1172792804	CCN1N=C(C=CC1=O)C(=O)N(CC2=CC=CS2)C=3C=CC(F)=CC3	-3.95	0.469597	7.598798
9250	Z2183871354	COCC1(CN2C(=O)NC(C)(C2=O)C=3C=CC=4CCCC4C3)CCC1	-3.95	0.733013	7.242579
9251	Z1754413067	CO[C@H]1C[C@H](C2=NN=C(C)O2)N(C1)C=3C=NC4=CC(F)=C(F)C=C4N3	-3.95	0.186936	6.907036
9252	Z1677767315	CN(C)C=1C=CN=CC1C(=O)N2CCOC(C2)C3=CC=CC(C#N)=C3	-3.94	0.300034	6.953246
9253	Z1894351690	CN1N=CC=C1N2CCCC(C2)NC(=O)C3=NC=4C=CC=NC4S3	-3.94	0.286064	6.964753
9254	Z2053392892	COC[C@@H]1C[C@@H](CN1CC2=CN(C)N=C2C=3C=CN=CC3)OC	-3.93	0.438554	6.634562
9255	Z1264092029	CC1=NOC(=N1)C2=CC=CC=C2C(=O)NCC3(CCCCC3)N4CCOCC4	-3.92	0.664991	6.803960
9256	Z2224902434	CN1CCOC(CN(CC2CC2)C(=O)C3=CC(F)=CN3)C1	-3.92	0.610673	6.153101
9257	Z1682221128	COC=1C=CC(=CC1CC(=O)O)S(=O)(=O)N2CCCC(C2)N3CCCC3=O	-3.91	0.574183	7.409534
9258	Z2194194193	CC=1C=CN=C(C)C1NC(=O)CN2C=NC=3C=4C=CC=CC4OC3C2=O	-3.91	0.555515	7.169926
9259	Z1450995140	CC(CO)C(C)NC(=O)C1CCCCN1C(=O)C2=CC=CS2	-3.91	0.717189	7.032496
9260	Z3343964384	CN(C)C(=O)NCC1=CN(N=N1)C(C(=O)N(C)C)C=2C=CC=CC2	-3.91	0.335381	6.601159
9261	Z1376027177	COC=1C=CC(=CC1)CN(C(=O)C2CC(F)(F)C2)C=3C=CN=CC3	-3.89	0.966199	7.225688
9262	Z1966592874	CCC(NC(=O)N1CCCCC1C2=NC=CN2CC)C3=CC=CS3	-3.89	0.469502	7.120211
9263	Z1974288020	CC=1C=CC(=C(C1)C(=O)N2CCCC(C2)C=3C=NN(C)C3)N4C=NN=C4	-3.89	0.495719	7.812009
9264	Z2206789495	CC=1N=C(OC1C(=O)N2CCC(CC2)C=3C=CC(C)=NC3)C(C)C	-3.89	0.755779	6.999108
9265	Z2143140506	CC=1N=C(C=CC1C(=O)N2CCC(F)(CC2)C=3C=CC=CN3)C=4C=CC=CC4	-3.89	0.937858	8.000067
9266	Z1458816444	CC=1N=C(OC1C(=O)N(C=2C=CC=CN2)C3CCCC3)C=4C=CC=CC4	-3.88	0.833159	7.320025
9267	Z2198142597	CN(C)CC=1C=CC=CC1C(=O)N2CCC3(COC(=O)N3)CC2	-3.88	0.785536	6.425782
9268	Z2115518593	CC=1C=CC(=NN1)N2CCCC(C2)NC(=O)N3CCCCC3C=4C=CNN4	-3.88	0.733499	7.647711
9269	Z2053354706	CO[C@H]1C[C@@H](C(=O)N2CCCC2)N(CC=3C=C(C#N)N(C)C3)C1	-3.87	0.751835	6.689514
9270	Z210799474	CC(C(=O)N1CC(C)OC(C)C1)N2CCC(CC2)NC(=O)C=3C=CC=CC3	-3.87	0.333357	6.938260
9271	Z106438120	CN(CC(=O)N(C=1C=CC=CC1)C2CCS(=O)(=O)C2)CC3=NC=4C=CC=CC4S3	-3.87	0.523941	7.373398
9272	Z1213670272	CC1=CC=C(CN(C(=O)C=2SC=3C=C(C)C=CC3C2Cl)C4CCS(=O)(=O)C4)O1	-3.86	0.772004	8.032645
9273	Z2067510099	CC=1C=C(C=CC1C(=O)O)S(=O)(=O)N(CCCO)C=2C=CC=CC2	-3.85	0.721636	6.741237
9274	Z2012319318	CC(=O)NC1(CCCCC1)C(=O)N2CCCC(C2)C3=CC=NN3C	-3.85	0.643190	6.888289
9275	Z1344231344	CC1=CC(C)=C(O1)C(=O)NCC2(CCN(C)CC2)N3CCCCC3	-3.85	0.663973	7.304775
9276	Z1070193910	COC=1N=C(C)C=C(C)C1CNC(=O)C2CC(=O)NC=3C=CC=CC32	-3.85	0.719368	7.310917
9277	Z1271012442	CC1=CC(=CC(C)=C1F)S(=O)(=O)N(C)C(C)C=2C=CC=NC2	-3.83	0.836881	6.929835
9278	Z136992286	CC(=O)NC=1C=CC=C(C1)C(=O)N2CCN(C)CC2C=3C=CC=CC3	-3.83	0.570352	6.440890
9279	Z2212351144	COC=1C=CC(=C(C1)OC)C2CCCN2C3=NC4=CC=C(F)C=C4N3C	-3.82	0.607406	7.478654
9280	Z1870155739	CCN1C=C(C=N1)C(=O)N2CCC=3C=C(OC)C(=CC3C2CC(=O)O)OC	-3.82	0.570284	7.167380
9281	Z3077965974	CC=1N=C(C=2C=NN(C)C2N1)N3CCN4CCOCC4(CO)C3	-3.81	0.638097	6.785857
9282	Z2226992244	CCN1CC[C@H]2OCCN(CC=3C=C(C=C(C)N3)OC)[C@H]2C1	-3.81	0.249044	6.418767
9283	Z1730524421	CC1CN(C(=O)C2=CC=3C=CC=CC3N2CC#N)C=4C=CC=C(F)C4O1	-3.80	0.767877	6.982722
9284	Z1753992834	CCC=1OC=2C=CC=CC2C1C(=O)N3C[C@H](O)C[C@@H]3C4=NN=C(C)O4	-3.80	0.603200	7.112854
9285	Z2055178300	CNC(=O)[C@H]1CN(CC2=CC=CC=C2N(C)C)C[C@@H]1C=3C=NN(C)C3	-3.80	0.478150	6.753506
9286	Z1902604452	CC=1C=C(NC(=O)CC(C=2C=CC=CC2)N3CCOC3=O)N(N1)C=4C=C(C)C=CN4	-3.80	0.794603	7.223471
9287	Z2058475425	COC=1C=CC=C(Cl)C1CNC(=O)[C@@H]2CCCO[C@H]2C3=CC=NN3	-3.79	0.654361	6.823380
9288	Z1609486584	COC=1C=CC=2OCCC(C2C1)N(CC=3C=CC=CC3)C(=O)CCC=4C=CC=CC4C(=O)O	-3.79	0.904866	7.622187
9289	Z3100381904	CC1CCN(CC1)C(=O)C(NC(=O)C2COC(CN)C2)C=3C=CC=CC3	-3.79	0.859383	6.762344
9290	Z3101216256	O=C(N1CCS(=O)(=O)CC1)[C@@]23CNC[C@H]3CCOC2 |&1:10,14,r|	-3.79	0.321681	5.650156
9291	Z19393227	O=C(CSC1=NC=2C=CC=CC2C(=O)N1C=3C=CC=CC3)NCC4=CC=CS4	-3.78	0.503098	7.450603
9292	Z1612724772	CC1=CN=C(S1)C(C)N2C(=O)C3CC4CCCCC4N3C2=O	-3.78	0.555875	6.978768
9293	Z1753994920	CCC1=NN=C(O1)[C@H]2C[C@@H](O)CN2C(=O)C=3C=CC(=CC3)C(C)(C)C	-3.78	0.815333	6.954729
9294	Z1685304128	CC(C)CC(C1=NC(=NO1)C(C)C2=CC=CS2)N3CCCCC3=O	-3.78	0.647781	7.554660
9295	Z1944075560	COC(=O)C=1N=C(SC1C)C2CCCN2C(=O)C3=CC=NN=C3	-3.78	0.460853	6.769563
9296	Z1602512894	CC1=CSC2=NC=C(C(=O)N3CCC=4C=CC=CC4C3(C)C)C(=O)N12	-3.77	0.464238	7.334738
9297	Z1603236937	CC1=CC=C(CC(=O)N2CCC3(CC3C(=O)O)CC2)O1	-3.77	0.568974	6.051688
9298	Z1185384327	CN1C(=O)CCC(C(=O)NC=2C=CC=3N=CNC3C2)C1C=4C=CC=CC4	-3.76	0.799479	7.352295
9299	Z1619962942	CC=1N=CC=CC1C(=O)N2CCC3(CC2)OCCC=4C=CSC43	-3.75	0.383489	7.090668
9300	Z2214121349	O=C1COC=2C=CC(=CC2N1)S(=O)(=O)N3CCC(C4=CC=CC=C43)C(F)(F)F	-3.74	0.549928	7.324013
9301	Z2053339260	CCN1N=C(CN2C[C@@H](C[C@H]2C3=NN=CN3C)OC)C=4C=CC=CC41	-3.74	0.441845	6.955744
9302	Z2193992422	CCNC(=O)C=1C=CC(C)=C(C1)N2C(=O)[C@@H]3CC[C@@H](C=4C=CC=CC4)N3C2=O	-3.74	0.654305	7.387387
9303	Z1198401036	COC=1C=CC(Cl)=C(C1)NC(=O)C2=CN(C)N=C2C=3C=CC(F)=CC3F	-3.73	0.625104	7.383155
9304	Z1784258115	CN1C(=O)CCC(C(=O)N2CCN3C(=O)NN=C3C2)C1C=4C=CC=CC4	-3.73	0.467751	7.435620
9305	Z2218208232	CC=1N=C(C=2C=CNC2N1)N3CC4(CCCO4)C3C5CC5	-3.72	0.839058	6.875692
9306	Z1449352601	CC=1C=C(C(=O)NC2CCOC3(CCC3)C2)C=4C=CC(F)=CC4N1	-3.72	0.927363	6.908321
